x,y,z,label
-498.029002724501,119.23753881708681,-164.68586639641313,8.0
-542.440846420471,129.95988019829537,-171.49996713731872,8.0
-520.7691371396558,126.39580182561431,-167.46632248237682,8.0
-504.04764274799123,123.82404224719505,-167.47620526527766,8.0
-531.5763982369313,134.31132637663373,-160.93337113277602,8.0
-556.355394483442,133.25199339374512,-171.3164179619547,8.0
-529.6342952782401,130.95325140690764,-157.74686740136826,8.0
-513.9651706485934,120.55739669189035,-158.4187840775053,8.0
-517.6348031057476,124.0151760933396,-161.78549100828556,8.0
-540.5910576726505,134.75465054217267,-164.51683170690424,8.0
-495.26374193452926,119.59181657120446,-154.20108959853872,8.0
-495.3846304124493,123.89695149707593,-147.6862400151659,8.0
-551.0620931113511,136.80726367868317,-165.08938348520235,8.0
-499.91813251986724,123.50049651359285,-151.6027464334414,8.0
-512.9910905390866,122.17486806654992,-164.81660447643793,8.0
-522.5179310097379,127.4488937177827,-161.72755347142248,8.0
-520.6528902149623,122.10838755697374,-166.11388842827137,8.0
-505.49253051754937,120.782091682725,-157.5274233464252,8.0
-536.6629558412786,123.19373575381029,-169.79837730739564,8.0
-510.92879729073616,125.48271205178882,-149.41653694680605,8.0
-543.4956557041503,129.52561603474484,-165.32194580747887,8.0
-515.3411983935122,128.7403550387668,-154.5420240748336,8.0
-537.6130915605396,128.26560776567445,-164.3596167697801,8.0
-516.7989920936685,126.04513663982733,-161.69978207624908,8.0
-463.2597210336579,109.79598693136,-145.25071036330186,8.0
-537.2425288498135,125.0550399919276,-164.36922162079068,8.0
-532.1283432797162,133.4037477724543,-168.50612940195757,8.0
-531.5433962787698,134.2819871757698,-156.37288471565603,8.0
-511.8946486364841,125.87046301121119,-153.52726604081136,8.0
-513.9092920990819,121.06253209140921,-164.61770866054567,8.0
-519.7702400743957,127.77340315084254,-151.05155138863222,8.0
-527.7397693338944,123.13822221979525,-164.21131738661768,8.0
-497.88150683916535,121.63003527547471,-157.67532805412904,8.0
-520.380460653233,128.29233574947713,-154.09380856197404,8.0
-536.7304878276034,129.21702418399803,-166.78619371400995,8.0
-554.6263026683125,129.14966626254957,-176.42982400508504,8.0
-516.6966193969437,126.96982672297173,-153.02801796469262,8.0
-516.6762983235385,120.34173650794611,-166.0961833566679,8.0
-577.9736810350205,140.04758591000456,-175.809510412845,8.0
131.3461641688041,72.93554834133396,-49.20700997580603,9.0
104.62426321418766,58.392497792005834,-34.1630701664045,9.0
122.85415578867699,70.24373266398497,-37.902123384245876,9.0
121.42435928486313,67.84492387181135,-40.486046147040014,9.0
122.25809175627623,68.93558476045868,-45.406442843320676,9.0
128.2851634695269,70.4867444784943,-42.42150604883098,9.0
132.14315951342817,73.19392465178426,-44.09293172568816,9.0
142.00942878948294,77.75439388576415,-47.29410128634658,9.0
153.79008593331525,87.44977111037245,-60.335439918183475,9.0
134.21010830464107,73.66148668203918,-45.76204825111471,9.0
132.68883204731878,73.09070835716994,-47.96096127422721,9.0
125.98556894721284,69.21015000919795,-38.05504531039049,9.0
140.85838836289565,77.8437490282793,-52.60251877811709,9.0
158.30294613227292,90.2642723766095,-54.99730498584998,9.0
106.68117245159945,58.40620526555038,-38.27844914414311,9.0
125.84901548621272,67.83439633761049,-40.289600063510115,9.0
112.98341483624415,62.40736982986264,-41.56442125432623,9.0
151.55931890779522,84.27806881298605,-60.778561515239915,9.0
121.05424635843306,66.43649267476961,-40.91128679503465,9.0
96.86593164439628,52.77812381549735,-31.372546801076606,9.0
132.3008921521255,76.12375641663738,-40.56231911796911,9.0
126.70440631226387,67.72781276415026,-43.14771227517835,9.0
117.62294682655731,65.76994262152377,-39.03759307282857,9.0
116.79724248952404,64.51748616618985,-45.045563919116134,9.0
132.3154900235036,73.15858389294509,-48.97021177638092,9.0
131.5222036654855,73.1841289392192,-38.092233942355406,9.0
113.04279599788278,64.02681671507402,-35.51440391787158,9.0
99.49798060453719,53.840088881389825,-36.04155627668509,9.0
127.87863006254958,71.59775142510624,-38.576972971830386,9.0
116.71647182634206,66.34209838945395,-42.98505748811664,9.0
121.38763348210215,65.74143305907793,-43.81918222318679,9.0
140.60897730620394,78.14770148835778,-47.14863621819815,9.0
118.68457118324638,65.55639965816579,-48.45737750322508,9.0
143.69381675633304,78.42051819808741,-49.44723584773928,9.0
117.83579483852039,66.00738941107775,-48.36434143768468,9.0
125.94893753286836,70.16339604502025,-40.420394403309864,9.0
120.66772589544937,65.51109225353906,-34.12773751601288,9.0
125.6915181734181,70.52507782413059,-52.57360323111331,9.0
121.45065931925281,65.33990616576995,-49.351450199908534,9.0
122.86236805956942,65.55682733633412,-42.101334082740934,9.0
125.84271441732022,70.98005983043222,-40.305831050869756,9.0
152.79548764842437,84.27737915949399,-60.04291397518636,9.0
128.40999497087807,70.4911090818737,-44.039052571825884,9.0
131.70846253550442,73.22980659483768,-49.26624504928573,9.0
125.09652345567008,68.3786272489758,-41.35144482701878,9.0
145.2090495204097,79.63093615130721,-49.71535289562934,9.0
134.21712320957317,75.51623959277889,-46.2893083919237,9.0
133.09866197424807,72.79400412467162,-46.64958983385002,9.0
117.32211883540946,63.68189614612765,-31.347753865835006,9.0
106.99337623069654,58.29985776213258,-35.78626162290646,9.0
144.53651399323755,80.96387467666524,-48.71362773576056,9.0
118.92181934963943,63.847630438866204,-39.358805367427465,9.0
105.69884531734716,58.91229030221222,-37.19303379800495,9.0
135.57256848844997,75.19316510600859,-44.98288660609915,9.0
98.34147000182172,55.52572273721539,-33.900768626578945,9.0
136.48743484971573,75.99991996720658,-57.392662454778375,9.0
101.26754910266023,57.92344747294907,-38.77613983409376,9.0
106.57164107446592,60.044786820643566,-44.703894022380666,9.0
116.55949378265169,64.46165435076226,-39.6072495943373,9.0
113.35073653109026,62.96849606713344,-34.26165745713909,9.0
109.58468000455078,59.70620100175276,-39.34998282323878,9.0
132.52849551630268,71.94217287036086,-43.42827093178925,9.0
130.7666680776484,71.26991644405533,-40.77819907383394,9.0
125.84131625186156,69.63993010420201,-35.5862764162514,9.0
124.1418284121438,70.69184332910007,-55.84738277791572,9.0
125.07940770438324,71.17874689807093,-45.06489790348101,9.0
-76.68094391695931,2.0048687747219383,-218.7962451060674,10.0
-55.902025086615396,5.670791367397718,-187.4643438257297,10.0
-82.68727872899014,-1.4517276789666957,-209.56842428423644,10.0
-74.2830674365663,8.52413582064902,-188.3867207011249,10.0
-83.7427400926889,13.72920203382321,-206.00908384666758,10.0
-73.29270459287554,12.939209137191938,-210.6865154887139,10.0
-67.12816677320819,5.255478178783759,-182.432376722791,10.0
-66.30572496463344,12.765860373928026,-184.2467455960189,10.0
-82.17855706690803,1.3042478481695858,-200.31006463619627,10.0
-72.93464833372398,0.6446680882878868,-190.97024775321208,10.0
-77.85863030382795,-5.589919358633106,-202.04460793905483,10.0
-73.74917800671493,4.494635669181981,-210.20914377685332,10.0
-66.16208274730153,-1.035879375896224,-201.9928670958786,10.0
-68.11880602077018,-5.324107363201913,-205.4149894316269,10.0
-85.82545873838154,16.527107477618422,-211.9057348257837,10.0
-76.5041401895258,2.4584066240364115,-177.51108456476405,10.0
-63.81095007440103,8.76941175312637,-192.27572564827898,10.0
-71.21455908894698,-0.39929110607978857,-188.70652810568203,10.0
-76.42085940157068,0.3072547953268969,-186.85198699427227,10.0
-83.30711619775558,1.0932472069035788,-227.85460717926483,10.0
-68.74460699607776,-1.3746135594770013,-175.33399254954628,10.0
-82.11367176525758,-3.407401364576148,-223.64374702826495,10.0
-75.1092815560228,5.127698962938729,-205.6629723330669,10.0
-71.92799502738633,8.273104138596787,-203.69595542178118,10.0
-68.59073168429924,5.6622597262695775,-182.09670430306318,10.0
-79.84028586340385,-1.4610179257147027,-198.78312035876206,10.0
-82.08640973203933,-6.76952336175948,-218.21105473363323,10.0
-71.31569220053244,8.410355684450174,-231.35861795250057,10.0
-73.20014095217192,6.257929942816809,-201.09317847101582,10.0
-79.15687760469598,5.84963809233358,-200.99486856325942,10.0
-76.1197704418949,8.844200523394502,-198.301527921845,10.0
-79.03397353799288,-5.206071214809531,-190.50355791235867,10.0
-77.2427063732254,-4.795084630305177,-205.82950254698034,10.0
-73.5261913316482,6.629892676688911,-202.50410462282775,10.0
-72.52704151443547,10.250582317837576,-198.03955734280893,10.0
-69.9932254366839,4.527495929020133,-199.99225345385562,10.0
-73.4184073531219,2.1861935321963797,-215.56239499173134,10.0
-74.57962666563807,-19.460866921539736,-185.3441524442491,10.0
-80.93949264647381,-1.5394604477851814,-203.54748485586552,10.0
-75.46955711845519,15.506999392772933,-199.22263138760016,10.0
-70.49582846175618,5.2523307711469505,-195.50033513042604,10.0
-69.2238012635694,10.935030583885604,-197.15839888969646,10.0
-66.73302620864831,2.2621488664811142,-175.364958837282,10.0
-64.69934300782064,-8.487448272260018,-191.27645046750015,10.0
-66.40433653260607,3.975994763528829,-205.62346773208867,10.0
-70.46771683342901,12.21619422965942,-200.27970365517763,10.0
-67.1448284122875,10.31867444851565,-198.75464653370665,10.0
-86.21071863056638,1.5573545031059153,-207.5521884356126,10.0
-59.512058818475154,2.653861292960876,-188.1666639622508,10.0
-79.9263333472934,-9.774825364856357,-202.32931618779722,10.0
-79.02448049201843,-137.14101951930573,4.841872242018862,11.0
-90.40354509220424,-120.6370186318743,4.20224850269646,11.0
-80.20306659323224,-120.49463563184982,1.9389917737723303,11.0
-71.23137637979727,-120.30840016195519,1.0575789416826478,11.0
-86.99819116421104,-154.02809833322863,-1.4733706116013283,11.0
-77.18038187034175,-125.02464377691332,2.8302477195495164,11.0
-81.73477674569098,-134.24247225979852,2.422391975090188,11.0
-77.0064360693177,-122.65098539215523,6.595997840609568,11.0
-97.84947894639997,-148.6628658152961,-9.996793272838264,11.0
-75.42603651016748,-136.4247091665285,1.8708766478981125,11.0
-88.04717325335035,-140.44209797811104,1.2124049706525148,11.0
-86.4672087750201,-126.23845541413864,0.8601325427078972,11.0
-98.45279139895666,-135.5570002246267,5.036283915785557,11.0
-90.47740797905462,-131.78142024840616,2.4849759950182433,11.0
-83.21913625500653,-142.45796894760304,2.244214643544463,11.0
-80.21798483716863,-138.19444004896596,-2.072990961213825,11.0
-86.56371440923853,-141.36803013341685,-4.857649189820107,11.0
-63.889516374873,-117.29846163828057,5.4805671255760195,11.0
-72.76075608233673,-139.0254346375182,5.889896315183208,11.0
-78.10681502405149,-141.19591034570584,-9.617730875900836,11.0
-96.4613988843662,-147.50188253377567,4.210471290120055,11.0
-65.53611576483823,-114.38300898318131,-2.0718160027517265,11.0
-87.0364928795439,-155.14146232052835,3.77819646754347,11.0
-68.46587212679844,-123.4412143615647,0.9573341811763357,11.0
-69.49139072371989,-137.52879609366008,-0.7620849720410188,11.0
-77.31729749509039,-129.84227279947874,-0.9581030969201567,11.0
-84.63059628973986,-141.03773432474802,-1.1177754312172448,11.0
-88.03659031207296,-132.16802360064358,3.5061205363940977,11.0
-81.12829628337123,-119.53895689391288,-0.6720784719676924,11.0
-67.09449608085326,-117.62994849980296,4.59490506361964,11.0
-81.39603984562476,-134.00195406467572,3.5998060775910514,11.0
-78.18340805864212,-137.75961586962728,-2.5469627941565656,11.0
-87.71620729630692,-129.5293836024266,-2.6444779192829944,11.0
-77.15316540292977,-134.09741010006226,-2.5561782452802237,11.0
-66.57421372229072,-121.64413847712656,-0.8779973074090884,11.0
-82.29617803265995,-140.3911791139621,8.379780915671247,11.0
-84.15685093555132,-131.07881391186424,-0.37203366119078873,11.0
-79.54741753614076,-123.34778594653125,13.865202308953352,11.0
-76.6120604745189,-127.1316899602506,-3.1755977065248224,11.0
-71.156231701945,-129.89497574690105,1.7436624612039662,11.0
-62.92341335035332,-114.51077612551434,-2.361776179674826,11.0
-65.55912793260929,-118.07519680108037,-7.0454479886045,11.0
-77.8246303216259,-131.10612817904607,1.9318992416603906,11.0
-78.10901218383316,-138.52945348112559,-0.8395614421321966,11.0
-84.89448255957058,-143.48153896580567,-8.664461180700382,11.0
-65.61879318829492,-113.49933628783455,4.083528999723145,11.0
-71.3843969460639,-135.67563290411846,0.06817118830233149,11.0
-92.6049816384859,-147.88964212708547,6.173178281123336,11.0
-81.91512822305853,-131.3603683423913,2.717485145505909,11.0
-75.259566406237,-137.32796532038827,-2.3734621930592765,11.0
-76.07466949342331,-126.81401833835268,1.3825369729417005,11.0
-74.11761460948077,-133.9419887697581,-1.39351161041801,11.0
-59.411831482960636,-120.15478926142883,-0.036361923829282716,11.0
-61.45455078463893,-119.82635352646189,8.471798905063928,11.0
-77.54915326654195,-143.84234224632064,-11.840220560196787,11.0
-80.45900151007467,-144.22954587233897,-2.0020473612014937,11.0
-80.85572657961183,-127.17180877807313,4.950478124711168,11.0
-89.47410794422579,-128.72944532723935,-3.5503419928632463,11.0
-78.69148334036208,-144.19653716172473,1.2016463239072075,11.0
-79.24926110594787,-134.6328255794762,-4.545918576979242,11.0
-73.6454891964446,-131.5789338103574,-5.877429835096773,11.0
-73.57681553810596,-121.85378918705969,-8.30352866655346,11.0
-84.47613376719045,-139.004060864006,-3.2398233631860234,11.0
-72.4005094285403,-125.4554230970736,-6.129914961064713,11.0
-72.9505575714058,-130.84741102214775,0.8019360672590808,11.0
-84.21019347401598,-137.6606767673822,1.1971214110708592,11.0
-74.87706472024635,-145.64625429832628,2.8369090556778627,11.0
-64.40508193213194,-127.14428045900173,-0.9545621559319284,11.0
-68.65706399003616,-92.76555121298048,0.9271676363839803,11.0
-90.58544430114243,-138.94807766357175,-5.726161937779155,11.0
-57.334547125381974,-120.57269886691586,-8.758373443975703,11.0
-76.4125156101599,-115.18685916811407,3.1386765827385283,11.0
-76.05361680141522,-113.1873602932274,-8.275466731368256,11.0
-90.00458918426827,-134.51605194286967,-1.99283313126534,11.0
-78.1103591773593,-134.1576607727255,-5.756863482253412,11.0
-64.07720983446416,-123.69224987136235,-1.6517124425254288,11.0
-89.36345132255462,-143.31845203278212,-7.8248829474856105,11.0
-80.24733010171232,-142.17733320225136,-1.5489867469514735,11.0
-94.17289880145775,-151.09038138682024,5.326431555828098,11.0
-61.911318875267256,-134.82891414001998,3.3202332630960134,11.0
-87.64821589382551,-126.54186367800453,-2.4515125324740006,11.0
-70.58271017326797,-125.33620801854202,-0.26254376192588647,11.0
-88.0964213438512,-102.30066881293263,7.317141366921664,11.0
-79.74020395991066,-137.25898892249398,-1.3516422307376652,11.0
-78.16735332955481,-126.89729757189865,-0.1510520228186982,11.0
-82.09050555918085,-142.00178253659857,5.338071234963932,11.0
-89.60012825362737,-147.89154738109013,-11.068123683512324,11.0
-64.52107751891779,-132.12125798118072,1.9665328513340246,11.0
-76.68211922869773,-112.69842747445452,-8.851211211014153,11.0
-77.00714219760685,-141.44491648370544,2.5488278372211823,11.0
-86.69071295065852,-126.61759607538143,1.8345689358822654,11.0
-55.39959105252387,-123.240586693015,3.124737670627364,11.0
-86.46131669304927,-139.6293272167837,4.252611851884525,11.0
-191.95272390802828,-230.45929086709342,65.71757202095536,12.0
-189.05582369015895,-233.53202690701823,47.46516338346883,12.0
-178.82211982803403,-204.25782374313684,61.371378308060386,12.0
-198.23918790722735,-236.79289511277386,64.740847337497,12.0
-175.58093521394218,-211.16465151297893,59.2380518507388,12.0
-203.92360742338704,-247.97193210135794,74.54046507758287,12.0
-189.87489732200507,-227.07719397750216,68.58539121348623,12.0
